#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2016 01 05 08 50 124  5.1  6.3  2.15  9.09  6.92 101 1015.9  25.7  26.8  21.7 99.0 99.00
2016 01 05 09 50 115  4.8  5.8  2.05  9.09  6.67 101 1016.1  25.9  26.8  21.5 99.0 99.00
2016 01 05 10 50 109  6.5  7.7  1.88 10.00  6.47  95 1016.7  25.3  26.8  21.7 99.0 99.00
2016 01 05 11 50 177  2.5  4.0  1.75  8.33  6.07  88 1017.8  25.1  26.8  20.7 99.0 99.00
2016 01 05 12 50 132  3.1  3.8  1.92  9.09  6.47  99 1018.6  25.5  26.8  20.4 99.0 99.00
2016 01 05 13 50 120  2.7  3.4  1.76 10.00  6.37 103 1019.0  26.0  26.8  19.8 99.0 99.00
2016 01 05 14 50 125  2.1  3.0  1.65  7.69  6.21 102 1018.7  26.4  26.8  19.9 99.0 99.00
2016 01 05 15 50 131  3.4  4.1  1.88 10.00  6.76 105 1018.3  26.2  26.9  20.5 99.0 99.00
2016 01 05 16 50 125  3.8  4.7  1.74  9.09  6.72 111 1017.6  26.1  27.0  21.1 99.0 99.00
2016 01 05 17 50 115  2.6  3.7  1.64 10.00  6.75 106 1016.9  26.0  27.1  21.1 99.0 99.00
2016 01 05 18 50 109  2.3  3.5  1.60  9.09  6.73 102 1016.2  26.0  27.2  21.1 99.0 99.00
2016 01 05 19 50  88  2.9  3.8  1.61  9.09  6.73 110 1016.1  26.1  27.1  21.2 99.0 99.00
2016 01 05 20 50  89  4.4  5.4  1.81  9.09  7.10 101 1016.4  25.6  27.1  21.4 99.0 99.00
2016 01 05 21 50  98  4.1  4.9  1.44  8.33  6.45 108 1016.7  26.0  27.0  20.8 99.0 99.00
2016 01 05 22 50 117  3.7  4.6  1.76  9.09  7.03 104 1017.1  25.5  26.9  21.8 99.0 99.00
2016 01 05 23 50  95  3.3  4.3  1.67  9.09  6.78 101 1017.8  25.6  26.9  21.5 99.0 99.00
2016 01 06 00 50 108  3.6  4.8  1.71  8.33  7.16  99 1018.2  26.0  26.9  20.8 99.0 99.00
2016 01 06 01 50 106  3.6  4.5  1.71  9.09  6.90 107 1018.5  26.0  26.9  21.4 99.0 99.00
2016 01 06 02 50 102  3.6  4.9  1.66  9.09  6.85 108 1018.4  25.8  26.9  21.4 99.0 99.00
2016 01 06 03 50 101  4.6  5.7  1.63 10.00  6.89 111 1017.7  25.6  26.9  21.8 99.0 99.00
2016 01 06 04 50  65  4.3  5.0  1.73  9.09  7.06 109 1017.4  25.5  26.8  21.7 99.0 99.00
2016 01 06 05 50  87  5.5  6.8  1.64  9.09  6.84  94 1016.9  25.8  26.9  21.4 99.0 99.00
2016 01 06 06 50  90  5.4  6.8  1.89  9.09  7.00 102 1016.5  25.7  26.8  21.2 99.0 99.00
2016 01 06 07 50  95  5.3  6.5  1.68  9.09  6.55 108 1016.2  25.7  26.8  21.7 99.0 99.00
2016 01 06 08 50 112  5.5  6.7  1.65  9.09  6.55  94 1016.4  25.8  26.8  21.5 99.0 99.00
2016 01 06 09 50 123  4.4  5.3  1.58  9.09  6.37 105 1016.8  25.8  26.8  21.5 99.0 99.00
2016 01 06 10 50 110  5.5  7.2  1.67  9.09  6.55 109 1017.2  25.8  26.8  21.4 99.0 99.00
2016 01 06 11 50 108  5.6  6.7  1.55  9.09  6.32 102 1018.0  25.9  26.8  21.6 99.0 99.00
2016 01 06 13 50 108  5.4  8.3  1.56  9.09  5.75 105 1020.0  24.1  26.8  20.7 99.0 99.00
2016 01 06 14 50 158  1.3  2.2  1.63 10.00  6.49  98 1019.7  24.8  26.8  22.1 99.0 99.00
2016 01 06 15 50 127  4.0  5.9  1.64 10.00  6.63 108 1019.0  25.7  26.9  21.6 99.0 99.00
2016 01 06 16 50 112  6.5  7.7  1.67 10.00  6.30  96 1017.8  26.4  26.9  21.6 99.0 99.00
2016 01 06 17 50 122  7.3  8.4  1.70  9.09  6.03  96 1017.0  26.1  26.9  20.8 99.0 99.00
2016 01 06 19 50 115  6.5  8.0  1.64  9.09  5.87 104 1016.2  26.0  27.0  22.3 99.0 99.00
2016 01 06 20 50 130  5.3  6.1  1.76 10.00  6.15 111 1016.4  25.8  26.9  21.8 99.0 99.00
2016 01 06 21 50 118  6.8  8.2  1.71 10.00  6.28 114 1016.6  26.3  26.9  22.0 99.0 99.00
2016 01 06 22 50 128  7.2  8.9  1.73  9.09  6.24 103 1016.9  26.4  26.9  21.9 99.0 99.00
2016 01 06 23 50 119  7.3  8.9  1.63  9.09  6.03  99 1017.2  26.4  26.9  22.0 99.0 99.00
2016 01 07 00 50 120  8.1  9.5  1.72  9.09  6.04  89 1017.6  26.5  26.9  22.1 99.0 99.00
2016 01 07 01 50 117  8.1  9.8  1.91  9.09  6.16 102 1018.2  26.4  26.9  21.9 99.0 99.00
2016 01 07 02 50 122  7.3  9.0  1.96 12.12  6.24 351 1018.3  26.3  26.9  21.8 99.0 99.00
2016 01 07 03 50 127  7.8  9.3  2.12 10.00  6.87  99 1017.9  26.3  26.8  21.7 99.0 99.00
2016 01 07 04 50 126  8.3 10.3  2.41 12.12  7.21 335 1017.5  26.4  26.8  21.6 99.0 99.00
2016 01 07 05 50 125  8.8 10.9  2.52 11.43  7.39 334 1016.7  26.4  26.8  21.2 99.0 99.00
2016 01 07 06 50 135  7.5  9.1  2.75 16.00  7.80 352 1016.0  26.1  26.8  21.7 99.0 99.00
2016 01 07 07 50 122  8.3 10.1  2.91 13.79  7.98 341 1015.4  26.2  26.8  21.7 99.0 99.00
2016 01 07 08 50 120  7.3  9.0  3.13 14.81  8.31 350 1016.0  26.2  26.8  21.4 99.0 99.00
2016 01 07 09 50 121  8.2 10.1  2.64 14.81  7.41 347 1016.2  26.2  26.8  21.3 99.0 99.00
2016 01 07 10 50 116  7.8 10.1  2.81 14.81  8.00 356 1016.5  26.1  26.8  21.4 99.0 99.00
2016 01 07 11 50 120  8.7 10.2  3.02 14.81  8.23 359 1017.0  26.3  26.8  21.7 99.0 99.00
2016 01 07 12 50 129  8.7 10.4  3.08 14.81  7.80 354 1017.9  26.4  26.8  21.3 99.0 99.00
2016 01 07 13 50 126  7.8  9.8  3.59 13.79  8.84 356 1018.4  26.5  26.8  21.6 99.0 99.00
2016 01 07 14 50 132  7.9 10.0  3.19 14.81  8.32   6 1018.4  26.6  26.9  21.6 99.0 99.00
2016 01 07 15 50 122  8.4 10.2  3.05 13.79  8.16 357 1017.4  26.4  26.9  22.0 99.0 99.00
2016 01 07 16 50 121  9.2 11.8  2.89 13.79  7.82   3 1016.3  26.0  26.9  21.7 99.0 99.00
2016 01 07 17 50 126  8.5 10.7  2.59 14.81  7.08   8 1015.4  26.3  26.9  21.9 99.0 99.00
2016 01 07 18 50 138  8.6 10.4  2.78 13.79  7.35   7 1014.7  26.2  26.9  21.6 99.0 99.00
2016 01 07 19 50 153  8.2 10.2  2.71 13.79  7.29 359 1014.8  26.1  26.9  21.8 99.0 99.00
2016 01 07 20 50 142  8.4 10.3  2.55 13.79  7.27  24 1014.7  26.3  26.9  21.5 99.0 99.00
2016 01 07 21 50 138  7.5  9.2  2.63 12.90  7.24 360 1014.8  26.2  26.8  21.8 99.0 99.00
2016 01 07 22 50 142  7.5  9.2  2.69 13.79  7.68  13 1015.0  26.3  26.8  21.9 99.0 99.00
2016 01 07 23 50 154  8.4 11.0  2.62 12.90  7.50   1 1015.6  26.2  26.8  21.3 99.0 99.00
2016 01 08 00 50 152  6.8  8.8  2.58 12.90  7.65   7 1016.3  26.5  26.8  21.1 99.0 99.00
2016 01 08 01 50 178  6.6  8.4  2.40 12.90  7.19 355 1016.9  25.8  26.8  22.3 99.0 99.00
2016 01 08 02 50 128  8.0  9.7  2.52 10.81  7.26  50 1016.5  26.0  26.8  22.2 99.0 99.00
2016 01 08 03 50 143  8.7 10.7  2.34 12.90  7.02  34 1015.6  26.2  26.8  20.9 99.0 99.00
2016 01 08 04 50 127  6.8  8.3  2.50 12.12  7.02  11 1015.7  25.4  26.8  21.3 99.0 99.00
2016 01 08 05 50 151  6.6  8.5  2.44 12.12  7.02  24 1014.9  26.1  26.8  21.2 99.0 99.00
2016 01 08 06 50 143  7.6  9.2  2.42 12.12  7.01   5 1014.1  26.2  26.8  21.1 99.0 99.00
2016 01 08 07 50 142  7.5  9.4  2.47 12.12  7.09  15 1013.3  26.1  26.8  21.1 99.0 99.00
2016 01 08 08 50 161  6.4  8.1  2.29 10.00  7.08  80 1013.9  26.1  26.8  21.2 99.0 99.00
2016 01 08 09 50 151  6.6  8.1  2.35 10.00  6.99  91 1013.7  26.0  26.8  21.2 99.0 99.00
2016 01 08 10 50 159  4.8  6.2  2.34 12.12  7.13  14 1014.5  26.1  26.8  21.0 99.0 99.00
2016 01 08 11 50 162  5.0  6.6  2.21 10.00  7.26  86 1015.1  26.2  26.8  21.0 99.0 99.00
2016 01 08 12 50 157  5.1  6.5  2.13 10.00  7.12  94 1015.8  26.3  26.8  21.2 99.0 99.00
2016 01 08 13 50 156  5.3  6.1  2.24 12.12  7.25  19 1016.2  26.4  26.8  21.4 99.0 99.00
2016 01 08 14 50 153  5.9  6.8  2.11 12.12  7.43  11 1015.9  26.1  26.9  21.9 99.0 99.00
2016 01 08 15 50 152  5.8  7.1  2.02 10.00  7.36 103 1015.1  26.2  26.9  22.0 99.0 99.00
2016 01 08 16 50 176  5.3  6.3  1.92 10.00  6.92  97 1014.5  26.2  26.9  21.7 99.0 99.00
2016 01 08 17 50 159  4.9  6.2  2.13 11.43  7.49  14 1013.6  26.1  27.0  22.0 99.0 99.00
2016 01 08 18 50 160  5.3  6.8  2.00 10.00  7.27  91 1013.4  26.2  27.0  21.9 99.0 99.00
2016 01 08 19 50 168  5.8  7.5  2.14 10.00  7.41  90 1013.1  26.3  27.0  21.5 99.0 99.00
2016 01 08 20 50 164  6.2  7.5  2.01 10.00  7.27 101 1013.3  26.3  26.9  21.6 99.0 99.00
2016 01 08 21 50 166  6.0  7.2  1.90 10.81  7.07  50 1013.4  26.0  26.9  22.0 99.0 99.00
2016 01 08 22 50 167  5.3  6.5  1.93 11.43  6.98  25 1013.6  26.1  26.9  21.7 99.0 99.00
2016 01 08 23 50 180  4.5  5.6  1.85 12.12  6.81 360 1014.2  26.1  26.9  21.3 99.0 99.00
2016 01 09 00 50 256  5.3  6.4  1.82 11.43  7.11  22 1014.6  24.5  26.8  22.2 99.0 99.00
2016 01 09 01 50 261  3.9  5.4  1.76 12.12  7.06  27 1014.7  24.7  26.8  22.1 99.0 99.00
2016 01 09 02 50 210  2.7  3.6  1.83 10.81  7.00  55 1014.6  25.2  26.8  21.7 99.0 99.00
2016 01 09 03 50 217  3.2  4.2  1.79 10.81  7.12 348 1014.5  25.5  26.8  21.5 99.0 99.00
2016 01 09 04 50 260  6.2  7.7  1.80 10.81  7.31 335 1014.4  23.8  26.8  21.1 99.0 99.00
2016 01 09 05 50 259  4.6  5.8  1.96 10.81  7.90  10 1013.9  23.9  26.8  21.1 99.0 99.00
2016 01 09 06 50 275  5.5  8.0  1.87 10.00  8.02  43 1012.9  24.8  26.8  20.7 99.0 99.00
2016 01 09 07 50 219  6.2  7.2  2.01 10.00  8.12 342 1012.0  24.5  26.8  20.5 99.0 99.00
2016 01 09 08 50 255  5.0  6.3  1.59  8.33  7.40  80 1012.1  25.7  26.8  19.9 99.0 99.00
2016 01 09 09 50 269  4.8  5.8  1.60 10.00  7.27  47 1012.6  25.8  26.8  20.9 99.0 99.00
2016 01 09 10 50 272  4.2  5.2  1.66 10.81  7.60 345 1012.9  25.7  26.8  21.2 99.0 99.00
2016 01 09 11 50 293  3.9  4.9  1.75 10.00  7.57  16 1013.8  25.6  26.8  21.2 99.0 99.00
2016 01 09 12 50 276  2.8  4.1  1.83 10.00  7.92 350 1014.5  25.7  26.8  21.3 99.0 99.00
2016 01 09 13 50 291  3.0  4.0  1.78 10.00  8.01 342 1015.1  25.8  26.8  21.5 99.0 99.00
2016 01 09 14 50 290  1.8  2.6  1.80 10.00  8.07 356 1015.0  25.9  26.9  21.4 99.0 99.00
2016 01 09 15 50 293  1.9  2.7  1.72 10.81  7.97  11 1014.9  26.0  27.2  21.3 99.0 99.00
2016 01 09 16 50 331  2.5  3.5  1.87 10.00  8.03  12 1014.2  26.0  27.4  21.1 99.0 99.00
2016 01 09 17 50 320  3.3  4.3  1.93  9.09  8.20 360 1013.4  26.0  27.4  21.0 99.0 99.00
2016 01 09 18 50 323  3.3  4.5  1.74  8.33  7.81  54 1013.0  26.1  27.3  21.4 99.0 99.00
2016 01 09 19 50 328  3.9  5.5  1.58 10.00  7.60  60 1012.9  26.1  27.2  21.8 99.0 99.00
2016 01 09 20 50 345  5.5  6.7  1.56  9.09  7.63  70 1013.1  26.1  27.1  21.4 99.0 99.00
2016 01 09 21 50   1  5.2  6.0  1.66 10.00  7.50  23 1013.4  25.9  27.0  21.2 99.0 99.00
2016 01 09 22 50   2  4.6  5.7  1.47 10.00  7.09  19 1013.9  25.9  26.9  20.8 99.0 99.00
2016 01 09 23 50 359  5.3  6.8  1.59  9.09  7.11   1 1014.4  25.9  26.9  21.1 99.0 99.00
2016 01 10 00 50 355  5.3  6.3  1.53  9.09  6.73  54 1015.1  25.8  26.9  20.7 99.0 99.00
2016 01 10 01 50  10  4.7  5.9  1.53  9.09  6.69   9 1015.5  25.8  26.8  20.5 99.0 99.00
2016 01 10 02 50   7  4.4  5.4  1.57  9.09  7.14  25 1015.6  25.8  26.8  19.9 99.0 99.00
2016 01 10 03 50  10  4.3  5.2  1.55  9.09  7.08  54 1015.4  25.7  26.8  20.1 99.0 99.00
2016 01 10 04 50  10  4.5  5.6  1.57 10.00  7.50   1 1015.2  25.6  26.8  19.7 99.0 99.00
2016 01 10 05 50  23  4.3  5.7  1.64 10.81  7.40 347 1014.7  25.5  26.8  19.6 99.0 99.00
2016 01 10 06 50  23  4.4  5.6  1.68 10.00  7.45 352 1014.0  25.5  26.8  19.5 99.0 99.00
2016 01 10 07 50  37  4.0  5.0  1.52  9.09  7.50  25 1013.8  25.3  26.8  19.4 99.0 99.00
2016 01 10 08 50  26  4.3  5.5  1.71 10.00  7.46   7 1013.8  25.3  26.8  19.3 99.0 99.00
2016 01 10 09 50  27  4.2  5.9  1.66  9.09  7.39  29 1014.0  25.4  26.8  19.2 99.0 99.00
2016 01 10 10 50  28  4.1  5.4  1.62  9.09  7.38  43 1014.3  25.3  26.8  18.5 99.0 99.00
2016 01 10 11 50  31  3.6  4.9  1.69  9.09  7.39  41 1015.0  25.5  26.8  17.9 99.0 99.00
2016 01 10 12 50  34  3.8  5.0  1.50  9.09  7.23  57 1016.1  25.6  26.8  18.5 99.0 99.00
2016 01 10 13 50  26  4.8  5.9  1.45  8.33  7.13  58 1016.7  25.4  26.8  19.0 99.0 99.00
